0,6,10,2,28,70,1,1,3,32,0,433,139,104,37,0,0,15,36,0,1433,333,18,5,0,67,35,1,0,30,12,2,3,56,22,28,5,4,2,4,20,24,4,6,9,12,31,8,28,1,22,5,17,4,16,6,1,2,2,0,2,42,82,5,3,38,10,42,5,59,42,4,0,0,7,1,13,0,0,0,3,3,0,9,0,0,70,96,210,143,121,335,74,28,8,20,21,11,3,22,5,0,13,13,12,15,0,3,8,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,4,0,1,0,0,3,0,0,1,47,0,8,6,3,4,0,5,1,1,0,0,0,0,0,0,2,2,0,12,2,3,1,11,0,1080,8,1,4,12,0,0,1,4,6,1,24,105,149,5,0,8,2,65,0,2,0,0,27,7,3,2,37,2,3,2,0,3,1,2,3,0,1,0,0,0,0,0,0,3,2,0,0,0,0,1,0,3,1,0,0,0,10,22,0,0,15,8,1,1,5,0,1,7,3,0,7,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,21,6,102,5,23,10,2,26,0,1,0,10,4,4,1,1,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,27,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,0,0,0
6,0,7,0,1,38,0,0,1,49,0,7,0,0,1,0,0,0,1,0,15,0,0,0,0,0,0,0,0,23,105,10,4,1,41,20,1,94,1,1,1,0,0,0,11,71,12,0,0,220,65,7,48,24,61,60,126,34,2,2,1,6,61,1,6,4,0,3,1,60,17,5,0,0,0,2,25,0,0,0,1,1,0,2,0,0,209,9,2,3,269,57,10,37,0,46,2,0,4,3,1,0,2,8,19,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,0,0,4,193,0,0,7,2,0,18,3,0,1,1,0,0,0,0,25,49,9,1,0,2,1,0,0,3,38,7,18,174,6,49,41,194,185,51,82,19,0,0,253,33,175,16,27,4,3,2,691,3,17,1,9,28,77,1,38,439,150,46,3,17,76,34,23,2,7,16,0,0,3,22,34,1,0,0,43,33,0,6,0,0,4,3,0,3,4,4,0,13,0,5,3,0,2,18,38,0,44,26,41,609,6,7,7,9,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,1,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,13,14,0,1,5,1,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0,1,13,1,0,4,10,12,8,8,4,1,1,0,7,0,4,4,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,27,27,471,137,30,0,15,1,1,0,1,0,0,32,1,2,1,0,0,0,1,8,123,799,1,0,1,11,67,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,5,83,12,2,1,0,0,14,29,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24,1,38,52,37,0,38,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,66,5,3,11,3,1,0,40,127,29,97,17,0,2,0,0,0,0,0,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,13,4,1,9,0,5,2,0,0,1,0,0,2,0,6,1,1,2,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,2,0,2,4,1,1,1,0,1,0,0,0
28,1,4,0,0,126,0,6,11,0,0,1,65,20,604,7,10,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,5,1,0,0,3,3,10,0,1,1,0,1,0,0,0,1,0,0,0,0,8,74,5,1,0,14,7,20,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,369,61,1163,3,5,98,301,286,17,2210,118,400,224,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,1,0,1,4,2,14,0,0,3,1257,3,39,69,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,2,0,0,0,0,0,0,0,26,34,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,38,193,0,126,0,0,0,21,7,0,26,6,1,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,19,1,1,2,3,4,1,74,46,3,8,4,0,0,43,9,41,0,0,32,141,595,351,85,256,148,15,86,14,255,492,1022,1232,391,2,25,63,17,68,2,18,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,270,162,9,47,39,37,36,1721,53,553,420,3,444,233,1,0,11,8,33,113,2,2,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,27,13,1,0,0,1,0,18,0,0,0,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,3,2,5,1,1,0,1,0,0,0,0,1,0,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,1,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1,0,0,9,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,3,3,14,16,0,15,4,12,0,0,0,0,1,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,34,9,5,2,283,10,16,3,2,14,29,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,101,0,1,1,223,23,2,5,2,0,1,63,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,175,136,40,210,15,17,16,100,7,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,5,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,5,30,3,1,9,0,0,0,0,0,0,0,0
1,0,0,0,6,0,0,0,7,0,0,0,37,74,265,138,130,17,78,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,1,0,0,14,8,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,3,4,1,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,51,19,1,180,797,45,34,0,1,21,0,8,35,0,149,5,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,7,0,11,21,0,7,0,0,0,2,1,2,66,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,6,3,7,4,0,0,11,0,3,0,2,0,2,0,1,0,0,0,0,1,0,1,3,194,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,0,5,0,3,2,19,1,2,19,22,43,424,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,11,6,1,2,15,4,269,0,0,2,0,2,19,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,49,2,0,0,7,1,0,0,0,0,14,1,3,1,0,0,1,0,0,9,1,1,0,0,0,0,0,0,4,20,1,1,1,6,4,1,13,0,0,2,0,0,0,1,5,0,0,0,12,9,0,9,0,4,7,0,0,0,0,0,12,22,4,37,212,3,31,14,51,44,15,1,1,5,1,104,0,0,0,2,1,0,1,0,0,7,6,0,2,15,14,2,3,0,3,1,0,0,3,6,1,63,62,51,14,0,10,36,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,3,1,3,0,10,2,2,42,0,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
